date,position,song,artist,popularity,duration_ms,album_type,genre_list,release_date,is_explicit,album_cover_url,uri
2024-10-01,8,Husn,Anuv Jain,78,217894,single,desi pop & hindi indie & indian indie & indian singer-songwriter,2023-12-01,False,https://i.scdn.co/image/ab67616d0000b2730d3449f333a83a25feb423f8,spotify:track:0TL0LFcwIBF5eX7arDIKxY
2024-10-01,9,Millionaire,Yo Yo Honey Singh,79,199114,album,filmi & hindi hip hop & modern bollywood,2024-08-26,True,https://i.scdn.co/image/ab67616d0000b273aad3f4b601ae8763b3fc4e88,spotify:track:78BWCd70D1X6LMkDZm1UoF
2024-10-01,10,Tauba Tauba,Karan Aujla,71,207157,album,desi hip hop & punjabi pop,2024-07-17,False,https://i.scdn.co/image/ab67616d0000b273acc6b2b135355fcdf7f23aeb,spotify:track:25Nxyrng0Z3jC5Q0hAibpw
2024-10-01,11,"Tumhare Hi Rahenge Hum (From ""Stree 2"")",Sachin-Jigar & Varun Jain & Shilpa Rao & Amitabh Bhattacharya,75,230086,single,desi pop & filmi & gujarati pop & modern bollywood,2024-08-06,False,https://i.scdn.co/image/ab67616d0000b273f507e5b4c73b7b8fba510c28,spotify:track:5Ggb9pKiKcr5vNV9v1e1vs
2024-10-01,12,"Khoobsurat (From ""Stree 2"")",Sachin-Jigar & Vishal Mishra & Amitabh Bhattacharya,76,244583,single,desi pop & filmi & gujarati pop & modern bollywood,2024-08-09,False,https://i.scdn.co/image/ab67616d0000b273dd5eaafc5f4075139d7f34b4,spotify:track:1o8YPl0hyGbpRcHplXNvsm
2024-10-01,13,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh & Mithoon,77,284779,single,filmi & modern bollywood,2019-05-31,False,https://i.scdn.co/image/ab67616d0000b273ba03ff79dad25f7c3542382f,spotify:track:2Fv2injs4qAm8mJBGaxVKU
2024-10-01,14,"Angu Vaana Konilu - From ""ARM""",Dhibu Ninan Thomas & Vaikom Vijayalakshmi & Manu Manjith,71,249000,single,mollywood & tamil pop,2024-09-14,False,https://i.scdn.co/image/ab67616d0000b2738797d4cdfac9e2f983e9eb69,spotify:track:0xpeiTGSEchBhqrjDuIcSS
2024-10-01,15,Softly,Karan Aujla & Ikky,77,155161,album,desi hip hop & punjabi pop,2023-08-18,False,https://i.scdn.co/image/ab67616d0000b273bb25239324c4e16ae01fda36,spotify:track:0YQJoDL6f46J0n1rOVkpxJ
2024-10-01,16,Zaroor,Aparshakti Khurana & Savi Kahlon,76,175448,single,modern bollywood,2024-05-28,False,https://i.scdn.co/image/ab67616d0000b27322054feaa2315be6991352e9,spotify:track:5thVzD79BxlDTYy0LfHzvu
2024-10-01,17,Suniyan Suniyan,Juss & MixSingh,78,197538,single,punjabi lo-fi & punjabi pop,2024-04-12,False,https://i.scdn.co/image/ab67616d0000b27375a0429b40af0e83780b58e3,spotify:track:0XRb6eZE4dBIJdqwf1Mixu
